DateUpdated,AgeGroups,Total cases,Confirmed cases,Probable cases,Total case rate,Total deaths,Confirmed deaths,Probable deaths
08/18/2020,0-9,848,825,23,224,1,1,0
08/18/2020,10-19,2023,1950,73,440,1,1,0
08/18/2020,20-29,6707,6497,210,1439,4,4,0
08/18/2020,30-39,7419,7249,170,1685,21,21,0
08/18/2020,40-49,7211,7017,194,1637,57,45,12
08/18/2020,50-59,8510,8268,242,1607,182,152,30
08/18/2020,60-69,6901,6692,209,1595,546,463,83
08/18/2020,70-79,4567,4332,235,1752,971,804,167
08/18/2020,80 and older,7075,6413,662,4310,2674,2081,593
08/19/2020,0-9,856,833,23,226,1,1,0
08/19/2020,10-19,2035,1962,73,443,1,1,0
08/19/2020,20-29,6733,6520,213,1445,4,4,0
08/19/2020,30-39,7436,7264,172,1689,21,21,0
08/19/2020,40-49,7225,7032,193,1640,57,45,12
08/19/2020,50-59,8529,8285,244,1611,182,152,30
08/19/2020,60-69,6910,6701,209,1597,546,463,83
08/19/2020,70-79,4575,4341,234,1755,971,804,167
08/19/2020,80 and older,7080,6418,662,4313,2675,2081,594
08/20/2020,0-9,862,839,23,227,1,1,0
08/20/2020,10-19,2050,1975,75,446,1,1,0
08/20/2020,20-29,6751,6536,215,1449,4,4,0
08/20/2020,30-39,7442,7268,174,1690,21,21,0
08/20/2020,40-49,7237,7042,195,1643,57,45,12
08/20/2020,50-59,8540,8293,247,1613,183,153,30
08/20/2020,60-69,6919,6709,210,1599,546,463,83
08/20/2020,70-79,4578,4344,234,1756,972,805,167
08/20/2020,80 and older,7087,6425,662,4317,2675,2081,594
08/23/2020,0-9,890,864,26,235,1,1,0
08/23/2020,10-19,2124,2046,78,462,1,1,0
08/23/2020,20-29,6872,6648,224,1475,4,4,0
08/23/2020,30-39,7533,7351,182,1711,21,21,0
08/23/2020,40-49,7305,7106,199,1659,57,45,12
08/23/2020,50-59,8606,8359,247,1625,183,153,30
08/23/2020,60-69,6940,6730,210,1604,546,463,83
08/23/2020,70-79,4594,4358,236,1763,972,805,167
08/23/2020,80 and older,7094,6432,662,4321,2675,2081,594
08/24/2020,0-9,894,868,26,236,1,1,0
08/24/2020,10-19,2129,2051,78,463,1,1,0
08/24/2020,20-29,6884,6659,225,1477,4,4,0
08/24/2020,30-39,7542,7361,181,1713,21,21,0
08/24/2020,40-49,7308,7108,200,1659,57,45,12
08/24/2020,50-59,8611,8364,247,1626,183,153,30
08/24/2020,60-69,6944,6734,210,1605,546,463,83
08/24/2020,70-79,4594,4358,236,1763,975,808,167
08/24/2020,80 and older,7090,6432,658,4319,2675,2084,591
08/25/2020,0-9,904,878,26,238,1,1,0
08/25/2020,10-19,2152,2072,80,468,1,1,0
08/25/2020,20-29,6936,6704,232,1488,4,4,0
08/25/2020,30-39,7573,7390,183,1720,21,21,0
08/25/2020,40-49,7338,7138,200,1666,57,45,12
08/25/2020,50-59,8633,8384,249,1631,183,153,30
08/25/2020,60-69,6958,6746,212,1608,546,463,83
08/25/2020,70-79,4598,4361,237,1764,974,806,168
08/25/2020,80 and older,7094,6435,659,4321,2676,2085,591
08/26/2020,0-9,912,885,27,241,1,1,0
08/26/2020,10-19,2178,2096,82,474,1,1,0
08/26/2020,20-29,6965,6733,232,1495,4,4,0
08/26/2020,30-39,7600,7415,185,1726,21,21,0
08/26/2020,40-49,7351,7150,201,1669,57,45,12
08/26/2020,50-59,8650,8399,251,1634,183,153,30
08/26/2020,60-69,6969,6757,212,1611,547,463,84
08/26/2020,70-79,4602,4364,238,1766,975,807,168
08/26/2020,80 and older,7096,6437,659,4322,2676,2084,592
08/27/2020,0-9,922,895,27,243,1,1,0
08/27/2020,10-19,2210,2125,85,481,1,1,0
08/27/2020,20-29,7004,6764,240,1503,4,4,0
08/27/2020,30-39,7622,7435,187,1731,21,21,0
08/27/2020,40-49,7366,7165,201,1672,57,45,12
08/27/2020,50-59,8662,8411,251,1636,183,153,30
08/27/2020,60-69,6978,6766,212,1613,547,463,84
08/27/2020,70-79,4606,4368,238,1767,975,807,168
08/27/2020,80 and older,7098,6439,659,4324,2676,2084,592
08/30/2020,0-9,941,915,26,248,1,1,0
08/30/2020,10-19,2273,2187,86,494,1,1,0
08/30/2020,20-29,7102,6856,246,1524,4,4,0
08/30/2020,30-39,7692,7503,189,1747,21,21,0
08/30/2020,40-49,7417,7212,205,1684,57,45,12
08/30/2020,50-59,8717,8459,258,1646,183,153,30
08/30/2020,60-69,6994,6782,212,1617,547,463,84
08/30/2020,70-79,4610,4373,237,1769,974,807,167
08/30/2020,80 and older,7106,6447,659,4329,2677,2085,592
08/31/2020,0-9,945,919,26,249,1,1,0
08/31/2020,10-19,2291,2206,85,498,1,1,0
08/31/2020,20-29,7144,6898,246,1533,4,4,0
08/31/2020,30-39,7718,7529,189,1753,21,21,0
08/31/2020,40-49,7422,7218,204,1685,57,45,12
08/31/2020,50-59,8732,8475,257,1649,183,153,30
08/31/2020,60-69,6999,6787,212,1618,547,463,84
08/31/2020,70-79,4618,4381,237,1772,975,808,167
08/31/2020,80 and older,7110,6451,659,4331,2677,2085,592
09/01/2020,0-9,949,922,27,250,1,1,0
09/01/2020,10-19,2314,2226,88,503,1,1,0
09/01/2020,20-29,7161,6913,248,1537,4,4,0
09/01/2020,30-39,7737,7549,188,1757,21,21,0
09/01/2020,40-49,7433,7228,205,1688,57,45,12
09/01/2020,50-59,8746,8488,258,1652,183,153,30
09/01/2020,60-69,7008,6796,212,1620,547,463,84
09/01/2020,70-79,4621,4384,237,1773,976,809,167
09/01/2020,80 and older,7112,6453,659,4332,2677,2085,592
09/02/2020,0-9,953,926,27,251,1,1,0
09/02/2020,10-19,2331,2241,90,507,1,1,0
09/02/2020,20-29,7188,6939,249,1542,4,4,0
09/02/2020,30-39,7748,7560,188,1760,21,21,0
09/02/2020,40-49,7444,7240,204,1690,57,45,12
09/02/2020,50-59,8760,8501,259,1655,183,153,30
09/02/2020,60-69,7017,6805,212,1622,548,464,84
09/02/2020,70-79,4623,4386,237,1774,976,809,167
09/02/2020,80 and older,7118,6459,659,4336,2677,2085,592
09/03/2020,0-9,960,932,28,253,1,1,0
09/03/2020,10-19,2357,2267,90,513,1,1,0
09/03/2020,20-29,7234,6981,253,1552,4,4,0
09/03/2020,30-39,7764,7574,190,1763,21,21,0
09/03/2020,40-49,7465,7258,207,1695,57,45,12
09/03/2020,50-59,8779,8520,259,1658,183,153,30
09/03/2020,60-69,7028,6815,213,1624,548,464,84
09/03/2020,70-79,4630,4393,237,1776,976,809,167
09/03/2020,80 and older,7121,6462,659,4338,2677,2085,592
09/07/2020,0-9,972,944,28,256,1,1,0
09/07/2020,10-19,2438,2337,101,530,1,1,0
09/07/2020,20-29,7355,7091,264,1578,4,4,0
09/07/2020,30-39,7832,7629,203,1779,21,21,0
09/07/2020,40-49,7499,7289,210,1703,58,46,12
09/07/2020,50-59,8829,8567,262,1668,184,154,30
09/07/2020,60-69,7051,6837,214,1630,550,466,84
09/07/2020,70-79,4648,4410,238,1783,977,810,167
09/07/2020,80 and older,7131,6471,660,4344,2678,2086,592
09/08/2020,0-9,975,947,28,257,1,1,0
09/08/2020,10-19,2459,2350,109,535,1,1,0
09/08/2020,20-29,7383,7114,269,1584,4,4,0
09/08/2020,30-39,7845,7640,205,1782,21,21,0
09/08/2020,40-49,7504,7294,210,1704,58,46,12
09/08/2020,50-59,8840,8577,263,1670,184,154,30
09/08/2020,60-69,7053,6838,215,1630,550,466,84
09/08/2020,70-79,4649,4411,238,1784,977,810,167
09/08/2020,80 and older,7136,6476,660,4347,2678,2086,592
09/09/2020,0-9,981,952,29,259,1,1,0
09/09/2020,10-19,2490,2382,108,542,1,1,0
09/09/2020,20-29,7455,7180,275,1600,4,4,0
09/09/2020,30-39,7874,7667,207,1788,21,21,0
09/09/2020,40-49,7535,7324,211,1711,58,46,12
09/09/2020,50-59,8864,8599,265,1674,184,154,30
09/09/2020,60-69,7072,6857,215,1635,552,468,84
09/09/2020,70-79,4654,4416,238,1786,978,811,167
09/09/2020,80 and older,7141,6481,660,4350,2679,2087,592
09/10/2020,0-9,993,964,29,262,1,1,0
09/10/2020,10-19,2540,2427,113,552,1,1,0
09/10/2020,20-29,7528,7250,278,1615,4,4,0
09/10/2020,30-39,7905,7700,205,1795,21,21,0
09/10/2020,40-49,7567,7349,218,1718,58,46,12
09/10/2020,50-59,8887,8620,267,1679,184,154,30
09/10/2020,60-69,7079,6864,215,1636,552,468,84
09/10/2020,70-79,4657,4419,238,1787,978,811,167
09/10/2020,80 and older,7143,6483,660,4351,2681,2089,592
09/13/2020,0-9,1026,996,30,271,1,1,0
09/13/2020,10-19,2637,2518,119,574,1,1,0
09/13/2020,20-29,7677,7383,294,1647,4,4,0
09/13/2020,30-39,8003,7794,209,1817,21,21,0
09/13/2020,40-49,7627,7407,220,1732,58,46,12
09/13/2020,50-59,8960,8691,269,1692,184,153,31
09/13/2020,60-69,7108,6894,214,1643,552,468,84
09/13/2020,70-79,4678,4436,242,1795,981,811,170
09/13/2020,80 and older,7152,6486,666,4357,2683,2085,598
09/14/2020,0-9,1034,1004,30,273,1,1,0
09/14/2020,10-19,2663,2544,119,579,1,1,0
09/14/2020,20-29,7710,7422,288,1654,4,4,0
09/14/2020,30-39,8023,7814,209,1822,21,21,0
09/14/2020,40-49,7646,7426,220,1736,58,46,12
09/14/2020,50-59,8972,8704,268,1695,184,153,31
09/14/2020,60-69,7124,6910,214,1647,552,468,84
09/14/2020,70-79,4679,4437,242,1795,981,811,170
09/14/2020,80 and older,7153,6487,666,4357,2683,2085,598
09/15/2020,0-9,1042,1012,30,275,1,1,0
09/15/2020,10-19,2684,2559,125,584,1,1,0
09/15/2020,20-29,7734,7442,292,1660,4,4,0
09/15/2020,30-39,8044,7829,215,1827,21,21,0
09/15/2020,40-49,7669,7446,223,1741,58,46,12
09/15/2020,50-59,8991,8720,271,1698,184,153,31
09/15/2020,60-69,7131,6917,214,1648,552,468,84
09/15/2020,70-79,4685,4442,243,1798,982,812,170
09/15/2020,80 and older,7159,6492,667,4361,2684,2086,598
09/16/2020,0-9,1059,1030,29,279,1,1,0
09/16/2020,10-19,2725,2599,126,593,1,1,0
09/16/2020,20-29,7781,7486,295,1670,4,4,0
09/16/2020,30-39,8088,7869,219,1837,21,21,0
09/16/2020,40-49,7698,7471,227,1748,58,46,12
09/16/2020,50-59,9012,8741,271,1702,184,153,31
09/16/2020,60-69,7151,6937,214,1653,553,469,84
09/16/2020,70-79,4686,4443,243,1798,981,811,170
09/16/2020,80 and older,7159,6492,667,4361,2685,2087,598
09/17/2020,0-9,1075,1045,30,284,1,1,0
09/17/2020,10-19,2743,2614,129,597,1,1,0
09/17/2020,20-29,7818,7520,298,1678,4,4,0
09/17/2020,30-39,8102,7882,220,1840,21,21,0
09/17/2020,40-49,7723,7495,228,1753,58,46,12
09/17/2020,50-59,9026,8754,272,1705,184,153,31
09/17/2020,60-69,7159,6945,214,1655,553,469,84
09/17/2020,70-79,4691,4448,243,1800,983,813,170
09/17/2020,80 and older,7163,6496,667,4363,2687,2089,598
09/20/2020,0-9,1106,1074,32,292,1,1,0
09/20/2020,10-19,2818,2686,132,613,1,1,0
09/20/2020,20-29,7928,7618,310,1701,4,4,0
09/20/2020,30-39,8180,7959,221,1858,21,21,0
09/20/2020,40-49,7784,7555,229,1767,58,46,12
09/20/2020,50-59,9099,8824,275,1719,185,154,31
09/20/2020,60-69,7197,6982,215,1663,554,470,84
09/20/2020,70-79,4712,4469,243,1808,984,814,170
09/20/2020,80 and older,7172,6505,667,4369,2687,2089,598
09/21/2020,0-9,1111,1079,32,293,1,1,0
09/21/2020,10-19,2845,2711,134,619,1,1,0
09/21/2020,20-29,7961,7647,314,1708,4,4,0
09/21/2020,30-39,8191,7969,222,1860,21,21,0
09/21/2020,40-49,7804,7570,234,1772,58,46,12
09/21/2020,50-59,9121,8844,277,1723,185,154,31
09/21/2020,60-69,7207,6992,215,1666,554,470,84
09/21/2020,70-79,4719,4476,243,1811,984,814,170
09/21/2020,80 and older,7173,6506,667,4369,2688,2090,598
09/22/2020,0-9,1121,1088,33,296,1,1,0
09/22/2020,10-19,2868,2733,135,624,1,1,0
09/22/2020,20-29,7993,7681,312,1715,4,4,0
09/22/2020,30-39,8220,7999,221,1867,21,21,0
09/22/2020,40-49,7824,7592,232,1776,58,46,12
09/22/2020,50-59,9139,8862,277,1726,185,154,31
09/22/2020,60-69,7221,7005,216,1669,554,470,84
09/22/2020,70-79,4724,4480,244,1812,984,814,170
09/22/2020,80 and older,7177,6509,668,4372,2689,2090,599
09/23/2020,0-9,1126,1093,33,297,1,1,0
09/23/2020,10-19,2884,2747,137,627,1,1,0
09/23/2020,20-29,8018,7705,313,1720,4,4,0
09/23/2020,30-39,8251,8027,224,1874,21,21,0
09/23/2020,40-49,7851,7616,235,1783,58,46,12
09/23/2020,50-59,9166,8886,280,1731,185,154,31
09/23/2020,60-69,7240,7023,217,1673,555,471,84
09/23/2020,70-79,4726,4482,244,1813,984,814,170
09/23/2020,80 and older,7182,6514,668,4375,2690,2091,599
09/24/2020,0-9,1128,1095,33,298,1,1,0
09/24/2020,10-19,2903,2764,139,631,1,1,0
09/24/2020,20-29,8044,7727,317,1726,4,4,0
09/24/2020,30-39,8268,8042,226,1878,21,21,0
09/24/2020,40-49,7865,7630,235,1786,58,46,12
09/24/2020,50-59,9186,8905,281,1735,186,154,32
09/24/2020,60-69,7254,7034,220,1677,555,471,84
09/24/2020,70-79,4728,4484,244,1814,984,814,170
09/24/2020,80 and older,7183,6515,668,4375,2691,2092,599
09/27/2020,0-9,1165,1130,35,307,1,1,0
09/27/2020,10-19,2975,2832,143,647,1,1,0
09/27/2020,20-29,8173,7851,322,1754,4,4,0
09/27/2020,30-39,8348,8113,235,1896,21,21,0
09/27/2020,40-49,7933,7693,240,1801,58,46,12
09/27/2020,50-59,9258,8972,286,1749,186,154,32
09/27/2020,60-69,7298,7077,221,1687,556,472,84
09/27/2020,70-79,4751,4506,245,1823,984,814,170
09/27/2020,80 and older,7218,6549,669,4397,2692,2093,599
09/28/2020,0-9,1174,1139,35,310,1,1,0
09/28/2020,10-19,3007,2862,145,654,1,1,0
09/28/2020,20-29,8224,7900,324,1765,4,4,0
09/28/2020,30-39,8379,8142,237,1903,21,21,0
09/28/2020,40-49,7950,7710,240,1805,58,46,12
09/28/2020,50-59,9278,8992,286,1752,186,154,32
09/28/2020,60-69,7310,7089,221,1690,556,472,84
09/28/2020,70-79,4759,4514,245,1826,984,814,170
09/28/2020,80 and older,7221,6552,669,4399,2694,2095,599
09/29/2020,0-9,1195,1159,36,315,1,1,0
09/29/2020,10-19,3037,2887,150,,1,1,0
09/29/2020,20-29,8270,7946,324,1775,4,4,0
09/29/2020,30-39,8415,8177,238,1911,21,21,0
09/29/2020,40-49,7982,7738,244,1812,58,46,12
09/29/2020,50-59,9302,9016,286,1757,186,154,32
09/29/2020,60-69,7323,7103,220,1693,557,473,84
09/29/2020,70-79,4773,4528,245,1831,985,815,170
09/29/2020,80 and older,7226,6556,670,4402,2695,2095,600
09/30/2020,0-9,1208,1170,38,319,1,1,0
09/30/2020,10-19,3062,2907,155,666,1,1,0
09/30/2020,20-29,8311,7985,326,1783,4,4,0
09/30/2020,30-39,8451,8211,240,1919,21,21,0
09/30/2020,40-49,8006,7759,247,1818,58,46,12
09/30/2020,50-59,9327,9039,288,1762,188,156,32
09/30/2020,60-69,7331,7112,219,1694,557,473,84
09/30/2020,70-79,4787,4542,245,1837,986,816,170
09/30/2020,80 and older,7232,6562,670,4405,2695,2095,600
10/01/2020,0-9,1240,1202,38,327,1,1,0
10/01/2020,10-19,3189,3035,154,694,1,1,0
10/01/2020,20-29,8465,8142,323,1816,4,4,0
10/01/2020,30-39,8526,8285,241,1936,21,21,0
10/01/2020,40-49,8059,7813,246,1830,58,46,12
10/01/2020,50-59,9379,9090,289,1771,188,156,32
10/01/2020,60-69,7363,7144,219,1702,557,473,84
10/01/2020,70-79,4811,4565,246,1846,986,816,170
10/01/2020,80 and older,7237,6566,671,4408,2697,2096,601
10/04/2020,0-9,1294,1255,39,341,1,1,0
10/04/2020,10-19,3270,3121,149,711,1,1,0
10/04/2020,20-29,8630,8312,318,1852,4,4,0
10/04/2020,30-39,8697,8456,241,1975,21,21,0
10/04/2020,40-49,8162,7926,236,1853,60,48,12
10/04/2020,50-59,9466,9180,286,1788,185,154,31
10/04/2020,60-69,7446,7226,220,1721,558,474,84
10/04/2020,70-79,4843,4599,244,1858,985,814,171
10/04/2020,80 and older,7285,6613,672,4438,2702,2102,600
12/22/2020,0-9,7802,7466,336,2058,1,1,0
12/22/2020,10-19,16400,15286,1114,3567,1,1,0
12/22/2020,20-29,29211,27170,2041,6268,7,7,0
12/22/2020,30-39,26419,24776,1643,6000,26,25,1
12/22/2020,40-49,23920,22663,1257,5431,82,65,17
12/22/2020,50-59,26255,24898,1357,4959,250,211,39
12/22/2020,60-69,18496,17677,819,4275,721,611,110
12/22/2020,70-79,10572,9974,598,4056,1260,1051,209
12/22/2020,80 and older,11587,10583,1004,7058,3387,2669,718
12/23/2020,0-9,7910,7572,338,2086,1,1,0
12/23/2020,10-19,16591,15474,1117,3608,1,1,0
12/23/2020,20-29,29549,27482,2067,6340,7,7,0
12/23/2020,30-39,26718,25056,1662,6068,26,25,1
12/23/2020,40-49,24208,22944,1264,5496,84,67,17
12/23/2020,50-59,26581,25206,1375,5021,251,212,39
12/23/2020,60-69,18735,17899,836,4330,726,614,112
12/23/2020,70-79,10710,10107,603,4109,1273,1063,210
12/23/2020,80 and older,11699,10679,1020,7126,3422,2696,726
12/27/2020,0-9,8380,8037,343,2210,1,1,0
12/27/2020,10-19,17491,16358,1133,3804,1,1,0
12/27/2020,20-29,30957,28837,2120,6643,7,7,0
12/27/2020,30-39,27982,26280,1702,6355,26,25,1
12/27/2020,40-49,25453,24153,1300,5779,86,69,17
12/27/2020,50-59,28003,26602,1401,5289,263,221,42
12/27/2020,60-69,19645,18769,876,4541,745,630,115
12/27/2020,70-79,11149,10531,618,4278,1295,1080,215
12/27/2020,80 and older,12097,11044,1053,7369,3480,2739,741
12/28/2020,0-9,8422,8072,350,2221,1,1,0
12/28/2020,10-19,17558,16416,1142,3819,1,1,0
12/28/2020,20-29,31069,28939,2130,6667,7,7,0
12/28/2020,30-39,28094,26385,1709,6380,26,25,1
12/28/2020,40-49,25564,24251,1313,5804,86,69,17
12/28/2020,50-59,28146,26730,1416,5316,267,224,43
12/28/2020,60-69,19733,18844,889,4561,750,635,115
12/28/2020,70-79,11203,10584,619,4298,1298,1083,215
12/28/2020,80 and older,12135,11077,1058,7392,3488,2747,741
12/29/2020,0-9,8509,8154,355,2244,1,1,0
12/29/2020,10-19,17701,16551,1150,3850,1,1,0
12/29/2020,20-29,31342,29200,2142,6725,7,7,0
12/29/2020,30-39,28391,26663,1728,6447,27,26,1
12/29/2020,40-49,25760,24431,1329,5849,86,69,17
12/29/2020,50-59,28408,26969,1439,5366,265,222,43
12/29/2020,60-69,19965,19068,897,4614,758,642,116
12/29/2020,70-79,11307,10680,627,4338,1309,1093,216
12/29/2020,80 and older,12234,11160,1074,7452,3510,2767,743
12/30/2020,0-9,8613,8253,360,2272,1,1,0
12/30/2020,10-19,17916,16748,1168,3896,1,1,0
12/30/2020,20-29,31692,29503,2189,6800,7,7,0
12/30/2020,30-39,28718,26947,1771,6522,28,27,1
12/30/2020,40-49,26039,24668,1371,5912,86,69,17
12/30/2020,50-59,28773,27279,1494,5435,266,223,43
12/30/2020,60-69,20192,19262,930,4667,761,644,117
12/30/2020,70-79,11408,10770,638,4377,1312,1096,216
12/30/2020,80 and older,12302,11217,1085,7494,3533,2786,747
01/01/2021,0-9,8839,8476,363,2331,1,1,0
01/01/2021,10-19,18376,17203,1173,3997,1,1,0
01/01/2021,20-29,32405,30190,2215,6953,7,7,0
01/01/2021,30-39,29434,27646,1788,6684,28,27,1
01/01/2021,40-49,26643,25263,1380,6049,86,69,17
01/01/2021,50-59,29486,27973,1513,5569,272,228,44
01/01/2021,60-69,20690,19739,951,4782,768,650,118
01/01/2021,70-79,11670,11013,657,4478,1340,1115,225
01/01/2021,80 and older,12525,11414,1111,7630,3596,2839,757
01/03/2021,0-9,9123,8758,365,2406,1,1,0
01/03/2021,10-19,18853,17663,1190,4100,1,1,0
01/03/2021,20-29,33125,30867,2258,7108,7,7,0
01/03/2021,30-39,30119,28319,1800,6840,28,27,1
01/03/2021,40-49,27255,25851,1404,6188,87,70,17
01/03/2021,50-59,30210,28673,1537,5706,278,234,44
01/03/2021,60-69,21234,20275,959,4908,778,659,119
01/03/2021,70-79,11932,11267,665,4578,1357,1129,228
01/03/2021,80 and older,12733,11605,1128,7756,3631,2869,762
01/04/2021,0-9,9264,8896,368,2443,1,1,0
01/04/2021,10-19,19142,17932,1210,4163,1,1,0
01/04/2021,20-29,33520,31229,2291,7193,7,7,0
01/04/2021,30-39,30471,28637,1834,6920,29,28,1
01/04/2021,40-49,27560,26120,1440,6257,87,70,17
01/04/2021,50-59,30580,29006,1574,5776,280,235,45
01/04/2021,60-69,21494,20512,982,4968,781,662,119
01/04/2021,70-79,12058,11389,669,4626,1364,1135,229
01/04/2021,80 and older,12824,11691,1133,7812,3642,2878,764
01/05/2021,0-9,9437,9057,380,2489,1,1,0
01/05/2021,10-19,19422,18193,1229,4224,1,1,0
01/05/2021,20-29,33940,31626,2314,7283,7,7,0
01/05/2021,30-39,30813,28958,1855,6997,29,28,1
01/05/2021,40-49,27909,26446,1463,6337,88,71,17
01/05/2021,50-59,30936,29337,1599,5843,282,237,45
01/05/2021,60-69,21754,20743,1011,5028,785,665,120
01/05/2021,70-79,12195,11517,678,4679,1371,1140,231
01/05/2021,80 and older,12994,11840,1154,7915,3666,2898,768
01/06/2021,0-9,9594,9211,383,2530,1,1,0
01/06/2021,10-19,19821,18556,1265,4311,1,1,0
01/06/2021,20-29,34541,32153,2388,7412,7,7,0
01/06/2021,30-39,31328,29409,1919,7114,29,28,1
01/06/2021,40-49,28355,26865,1490,6438,89,72,17
01/06/2021,50-59,31462,29826,1636,5942,289,243,46
01/06/2021,60-69,22117,21091,1026,5112,790,670,120
01/06/2021,70-79,12364,11672,692,4744,1389,1156,233
01/06/2021,80 and older,13122,11952,1170,7993,3692,2918,774
01/07/2021,0-9,9843,9461,382,2596,1,1,0
01/07/2021,10-19,20230,18968,1262,4400,1,1,0
01/07/2021,20-29,35141,32758,2383,7540,7,7,0
01/07/2021,30-39,31838,29920,1918,7230,30,29,1
01/07/2021,40-49,28826,27339,1487,6545,89,72,17
01/07/2021,50-59,31924,30286,1638,6030,292,246,46
01/07/2021,60-69,22423,21388,1035,5183,793,673,120
01/07/2021,70-79,12506,11810,696,4798,1395,1160,235
01/07/2021,80 and older,13209,12029,1180,8046,3716,2938,778
01/10/2021,0-9,10318,9933,385,2721,1,1,0
01/10/2021,10-19,21103,19812,1291,4590,1,1,0
01/10/2021,20-29,36499,34047,2452,7832,7,7,0
01/10/2021,30-39,32941,30987,1954,7481,31,30,1
01/10/2021,40-49,29857,28337,1520,6779,89,72,17
01/10/2021,50-59,33024,31357,1667,6238,299,252,47
01/10/2021,60-69,23160,22114,1046,5353,811,690,121
01/10/2021,70-79,12900,12190,710,4949,1422,1184,238
01/10/2021,80 and older,13502,12315,1187,8225,3755,2973,782
01/11/2021,0-9,10660,10263,397,2812,1,1,0
01/11/2021,10-19,21727,20393,1334,4725,1,1,0
01/11/2021,20-29,37140,34630,2510,7969,7,7,0
01/11/2021,30-39,33499,31498,2001,7607,32,30,2
01/11/2021,40-49,30379,28812,1567,6897,91,74,17
01/11/2021,50-59,33547,31829,1718,6336,303,255,48
01/11/2021,60-69,23450,22376,1074,5420,815,692,123
01/11/2021,70-79,13030,12305,725,4999,1433,1195,238
01/11/2021,80 and older,13561,12367,1194,8261,3766,2981,785
01/12/2021,0-9,10851,10444,407,2862,1,1,0
01/12/2021,10-19,22198,20811,1387,4828,1,1,0
01/12/2021,20-29,37808,35207,2601,8113,7,7,0
01/12/2021,30-39,34016,31983,2033,7725,32,30,2
01/12/2021,40-49,30876,29295,1581,7010,91,74,17
01/12/2021,50-59,34111,32362,1749,6443,308,260,48
01/12/2021,60-69,23780,22684,1096,5496,827,702,125
01/12/2021,70-79,13185,12448,737,5059,1457,1214,243
01/12/2021,80 and older,13695,12474,1221,8342,3812,3016,796
01/13/2021,0-9,10886,10474,412,2871,1,1,0
01/13/2021,10-19,22307,20895,1412,4851,1,1,0
01/13/2021,20-29,37981,35335,2646,8150,7,7,0
01/13/2021,30-39,34173,32100,2073,7761,31,30,1
01/13/2021,40-49,31023,29401,1622,7044,91,74,17
01/13/2021,50-59,34240,32464,1776,6467,309,260,49
01/13/2021,60-69,23884,22768,1116,5520,829,704,125
01/13/2021,70-79,13242,12494,748,5081,1461,1218,243
01/13/2021,80 and older,13753,12526,1227,8378,3823,3024,799
01/14/2021,0-9,11017,10599,418,2906,1,1,0
01/14/2021,10-19,22522,21096,1426,4898,1,1,0
01/14/2021,20-29,38324,35628,2696,8223,7,7,0
01/14/2021,30-39,34445,32345,2100,7822,31,30,1
01/14/2021,40-49,31324,29673,1651,7112,91,74,17
01/14/2021,50-59,34517,32719,1798,6520,311,261,50
01/14/2021,60-69,24056,22926,1130,5560,834,709,125
01/14/2021,70-79,13342,12587,755,5119,1468,1224,244
01/14/2021,80 and older,13821,12589,1232,8419,3850,3048,802
01/17/2021,0-9,11512,11087,425,3036,1,1,0
01/17/2021,10-19,23413,21977,1436,5092,1,1,0
01/17/2021,20-29,39436,36691,2745,8462,6,6,0
01/17/2021,30-39,35463,33278,2185,8053,31,30,1
01/17/2021,40-49,32250,30510,1740,7322,92,74,18
01/17/2021,50-59,35601,33765,1836,6724,314,264,50
01/17/2021,60-69,24747,23627,1120,5720,844,718,126
01/17/2021,70-79,13641,12915,726,5234,1485,1238,247
01/17/2021,80 and older,14001,12804,1197,8529,3896,3092,804
01/18/2021,0-9,11701,11276,425,3086,1,1,0
01/18/2021,10-19,23672,22234,1438,5148,1,1,0
01/18/2021,20-29,39777,37026,2751,8535,6,6,0
01/18/2021,30-39,35800,33610,2190,8130,31,30,1
01/18/2021,40-49,32563,30817,1746,7393,92,74,18
01/18/2021,50-59,35884,34044,1840,6778,315,265,50
01/18/2021,60-69,24939,23817,1122,5764,847,720,127
01/18/2021,70-79,13752,13023,729,5276,1486,1238,248
01/18/2021,80 and older,14071,12876,1195,8571,3903,3098,805
01/19/2021,0-9,11811,11372,439,3115,1,1,0
01/19/2021,10-19,23891,22410,1481,5196,1,1,0
01/19/2021,20-29,40099,37258,2841,8604,6,6,0
01/19/2021,30-39,36095,33781,2314,8197,31,30,1
01/19/2021,40-49,32880,31021,1859,7465,92,74,18
01/19/2021,50-59,36190,34255,1935,6835,318,268,50
01/19/2021,60-69,25123,23949,1174,5807,849,722,127
01/19/2021,70-79,13848,13103,745,5313,1501,1250,251
01/19/2021,80 and older,14136,12935,1201,8611,3927,3118,809
01/20/2021,0-9,11913,11471,442,3142,1,1,0
01/20/2021,10-19,24093,22606,1487,5240,1,1,0
01/20/2021,20-29,40387,37515,2872,8666,6,6,0
01/20/2021,30-39,36336,34007,2329,8252,32,31,1
01/20/2021,40-49,33106,31224,1882,7517,94,76,18
01/20/2021,50-59,36469,34524,1945,6888,320,269,51
01/20/2021,60-69,25295,24108,1187,5846,853,725,128
01/20/2021,70-79,13917,13160,757,5340,1516,1264,252
01/20/2021,80 and older,14219,12993,1226,8661,3951,3138,813
01/21/2021,0-9,12041,11598,443,3176,1,1,0
01/21/2021,10-19,24331,22822,1509,5292,1,1,0
01/21/2021,20-29,40725,37817,2908,8739,6,6,0
