Data as of,Start week,End Week,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
12/16/2020,02/01/2020,12/12/2020,Illinois,All Sexes,All Ages,12402,108732,11433,6005,186,18011,
12/16/2020,02/01/2020,12/12/2020,Illinois,Male,All Ages,6722,55975,6229,3427,78,9599,
12/16/2020,02/01/2020,12/12/2020,Illinois,Male,Under 1 year,,318,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Illinois,Male,0-17 years,,597,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Illinois,Male,1-4 years,0,52,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Illinois,Male,5-14 years,,94,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Illinois,Male,15-24 years,12,893,10,,0,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Illinois,Male,18-29 years,30,1568,31,11,,52,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Illinois,Male,25-34 years,56,1641,49,18,,89,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Illinois,Male,30-49 years,377,4496,259,153,,487,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Illinois,Male,35-44 years,164,2120,116,65,,218,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Illinois,Male,45-54 years,417,3800,324,192,,553,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Illinois,Male,50-64 years,1156,10917,1050,599,20,1626,
12/16/2020,02/01/2020,12/12/2020,Illinois,Male,55-64 years,914,8660,842,485,17,1287,
12/16/2020,02/01/2020,12/12/2020,Illinois,Male,65-74 years,1645,12213,1523,884,16,2300,
12/16/2020,02/01/2020,12/12/2020,Illinois,Male,75-84 years,1838,13223,1780,984,20,2653,
12/16/2020,02/01/2020,12/12/2020,Illinois,Male,85 years and over,1674,12961,1578,794,15,2472,
12/16/2020,02/01/2020,12/12/2020,Illinois,Female,All Ages,5680,52756,5204,2578,108,8412,
12/16/2020,02/01/2020,12/12/2020,Illinois,Female,Under 1 year,,244,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Illinois,Female,0-17 years,,408,,0,,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Illinois,Female,1-4 years,0,46,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Illinois,Female,5-14 years,0,74,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Illinois,Female,15-24 years,,302,,,,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Illinois,Female,18-29 years,15,513,17,,,27,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Illinois,Female,25-34 years,31,580,31,14,,49,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Illinois,Female,30-49 years,153,2171,163,72,,248,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Illinois,Female,35-44 years,67,1021,72,32,,111,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Illinois,Female,45-54 years,185,2120,193,93,,287,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Illinois,Female,50-64 years,620,6602,650,326,18,962,
12/16/2020,02/01/2020,12/12/2020,Illinois,Female,55-64 years,497,5307,529,264,16,778,
12/16/2020,02/01/2020,12/12/2020,Illinois,Female,65-74 years,963,8946,926,487,15,1416,
12/16/2020,02/01/2020,12/12/2020,Illinois,Female,75-84 years,1419,12606,1407,696,27,2156,
12/16/2020,02/01/2020,12/12/2020,Illinois,Female,85 years and over,2509,21510,2035,990,39,3593,
12/16/2020,02/01/2020,12/12/2020,Illinois,Unknown,All Ages,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Illinois,Unknown,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Illinois,Unknown,0-17 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Illinois,Unknown,1-4 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Illinois,Unknown,5-14 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Illinois,Unknown,15-24 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Illinois,Unknown,18-29 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Illinois,Unknown,25-34 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Illinois,Unknown,30-49 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Illinois,Unknown,35-44 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Illinois,Unknown,45-54 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Illinois,Unknown,50-64 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Illinois,Unknown,55-64 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Illinois,Unknown,65-74 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Illinois,Unknown,75-84 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Illinois,Unknown,85 years and over,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Indiana,All Sexes,All Ages,6647,64848,6654,3011,136,10421,
12/16/2020,02/01/2020,12/12/2020,Indiana,Male,All Ages,3395,33154,3593,1701,63,5347,
12/16/2020,02/01/2020,12/12/2020,Indiana,Male,Under 1 year,0,202,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Indiana,Male,0-17 years,,369,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Indiana,Male,1-4 years,,29,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Indiana,Male,5-14 years,0,70,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Indiana,Male,15-24 years,,531,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Indiana,Male,18-29 years,,914,10,,0,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Indiana,Male,25-34 years,15,1000,22,,0,29,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Indiana,Male,30-49 years,95,2637,133,49,,186,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Indiana,Male,35-44 years,37,1201,60,21,,78,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Indiana,Male,45-54 years,111,2177,154,55,,217,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Indiana,Male,50-64 years,446,6437,568,240,14,787,
12/16/2020,02/01/2020,12/12/2020,Indiana,Male,55-64 years,382,5147,472,207,12,658,
12/16/2020,02/01/2020,12/12/2020,Indiana,Male,65-74 years,804,7476,901,432,14,1286,
12/16/2020,02/01/2020,12/12/2020,Indiana,Male,75-84 years,1051,8204,1093,534,16,1625,
12/16/2020,02/01/2020,12/12/2020,Indiana,Male,85 years and over,992,7117,883,444,12,1443,
12/16/2020,02/01/2020,12/12/2020,Indiana,Female,All Ages,3252,31693,3061,1310,73,5074,
12/16/2020,02/01/2020,12/12/2020,Indiana,Female,Under 1 year,0,187,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Indiana,Female,0-17 years,0,290,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Indiana,Female,1-4 years,0,29,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Indiana,Female,5-14 years,0,49,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Indiana,Female,15-24 years,,173,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Indiana,Female,18-29 years,,340,,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Indiana,Female,25-34 years,,427,10,,,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Indiana,Female,30-49 years,61,1436,90,31,,122,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Indiana,Female,35-44 years,29,631,38,14,0,53,
12/16/2020,02/01/2020,12/12/2020,Indiana,Female,45-54 years,73,1352,119,42,,155,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Indiana,Female,50-64 years,277,4205,429,153,16,569,
12/16/2020,02/01/2020,12/12/2020,Indiana,Female,55-64 years,233,3423,357,128,12,474,
12/16/2020,02/01/2020,12/12/2020,Indiana,Female,65-74 years,528,5633,625,258,13,908,
12/16/2020,02/01/2020,12/12/2020,Indiana,Female,75-84 years,890,7854,882,407,16,1380,
12/16/2020,02/01/2020,12/12/2020,Indiana,Female,85 years and over,1490,11935,1025,460,24,2078,
12/16/2020,02/01/2020,12/12/2020,Indiana,Unknown,All Ages,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Indiana,Unknown,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Indiana,Unknown,0-17 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Indiana,Unknown,1-4 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Indiana,Unknown,5-14 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Indiana,Unknown,15-24 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Indiana,Unknown,18-29 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Indiana,Unknown,25-34 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Indiana,Unknown,30-49 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Indiana,Unknown,35-44 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Indiana,Unknown,45-54 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Indiana,Unknown,50-64 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Indiana,Unknown,55-64 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Indiana,Unknown,65-74 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Indiana,Unknown,75-84 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Indiana,Unknown,85 years and over,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Iowa,All Sexes,All Ages,3462,29619,2599,1150,87,4997,
12/16/2020,02/01/2020,12/12/2020,Iowa,Male,All Ages,1805,15042,1429,654,35,2614,
12/16/2020,02/01/2020,12/12/2020,Iowa,Male,Under 1 year,0,64,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Male,0-17 years,0,142,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Male,1-4 years,0,17,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Male,5-14 years,0,31,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Male,15-24 years,0,180,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Male,18-29 years,,277,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Male,25-34 years,,294,,,0,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Male,30-49 years,52,907,37,18,0,71,
12/16/2020,02/01/2020,12/12/2020,Iowa,Male,35-44 years,27,419,16,,0,36,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Male,45-54 years,69,836,60,33,,97,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Male,50-64 years,243,2561,200,98,,349,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Male,55-64 years,195,2046,157,75,,280,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Male,65-74 years,345,3235,317,135,,536,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Male,75-84 years,522,3712,407,191,,747,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Male,85 years and over,640,4208,458,211,,896,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Female,All Ages,1657,14576,1170,496,52,2383,
12/16/2020,02/01/2020,12/12/2020,Iowa,Female,Under 1 year,,54,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Female,0-17 years,,94,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Female,1-4 years,,10,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Female,5-14 years,0,17,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Female,15-24 years,,56,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Female,18-29 years,,92,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Female,25-34 years,,120,10,,,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Female,30-49 years,23,452,20,,,35,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Female,35-44 years,,219,,,0,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Female,45-54 years,30,461,29,14,,46,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Female,50-64 years,128,1558,121,50,,204,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Female,55-64 years,107,1259,98,40,,169,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Female,65-74 years,237,2287,214,103,12,360,
12/16/2020,02/01/2020,12/12/2020,Iowa,Female,75-84 years,449,3442,309,132,12,638,
12/16/2020,02/01/2020,12/12/2020,Iowa,Female,85 years and over,813,6651,497,199,22,1133,
12/16/2020,02/01/2020,12/12/2020,Iowa,Unknown,All Ages,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Unknown,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Unknown,0-17 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Iowa,Unknown,1-4 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Iowa,Unknown,5-14 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Iowa,Unknown,15-24 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Iowa,Unknown,18-29 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Iowa,Unknown,25-34 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Iowa,Unknown,30-49 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Iowa,Unknown,35-44 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Iowa,Unknown,45-54 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Iowa,Unknown,50-64 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Iowa,Unknown,55-64 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Iowa,Unknown,65-74 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Iowa,Unknown,75-84 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Iowa,Unknown,85 years and over,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Kansas,All Sexes,All Ages,2102,25361,2069,894,91,3366,
12/16/2020,02/01/2020,12/12/2020,Kansas,Male,All Ages,1166,13204,1143,531,44,1820,
12/16/2020,02/01/2020,12/12/2020,Kansas,Male,Under 1 year,0,87,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Male,0-17 years,0,157,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Male,1-4 years,0,12,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Male,5-14 years,0,26,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Kansas,Male,15-24 years,,231,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Male,18-29 years,,361,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Male,25-34 years,,342,,,,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Male,30-49 years,44,923,36,13,,70,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Male,35-44 years,17,442,18,,,30,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Male,45-54 years,49,748,35,17,,69,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Male,50-64 years,147,2339,159,78,,237,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Male,55-64 years,121,1892,137,67,,200,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Male,65-74 years,234,2860,260,109,10,394,
12/16/2020,02/01/2020,12/12/2020,Kansas,Male,75-84 years,377,3232,337,183,14,544,
12/16/2020,02/01/2020,12/12/2020,Kansas,Male,85 years and over,359,3332,341,145,,562,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Female,All Ages,936,12156,926,363,47,1546,
12/16/2020,02/01/2020,12/12/2020,Kansas,Female,Under 1 year,0,66,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Kansas,Female,0-17 years,0,105,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Female,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Female,5-14 years,0,17,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Female,15-24 years,,71,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Female,18-29 years,,103,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Female,25-34 years,,128,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Female,30-49 years,18,500,16,,,34,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Female,35-44 years,,234,,,0,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Female,45-54 years,21,469,27,,,42,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Female,50-64 years,79,1504,112,42,,155,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Female,55-64 years,67,1220,92,36,,129,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Female,65-74 years,152,2036,179,65,,275,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Female,75-84 years,256,2856,243,113,15,401,
12/16/2020,02/01/2020,12/12/2020,Kansas,Female,85 years and over,426,5052,373,138,13,674,
12/16/2020,02/01/2020,12/12/2020,Kansas,Unknown,All Ages,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Unknown,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Unknown,0-17 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kansas,Unknown,1-4 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Kansas,Unknown,5-14 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Kansas,Unknown,15-24 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Kansas,Unknown,18-29 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Kansas,Unknown,25-34 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Kansas,Unknown,30-49 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Kansas,Unknown,35-44 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Kansas,Unknown,45-54 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Kansas,Unknown,50-64 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Kansas,Unknown,55-64 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Kansas,Unknown,65-74 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Kansas,Unknown,75-84 years,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Kansas,Unknown,85 years and over,0,0,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Kentucky,All Sexes,All Ages,2604,44308,4268,1256,104,5717,
12/16/2020,02/01/2020,12/12/2020,Kentucky,Male,All Ages,1271,23137,2299,679,52,2942,
12/16/2020,02/01/2020,12/12/2020,Kentucky,Male,Under 1 year,,122,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kentucky,Male,0-17 years,,246,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/16/2020,02/01/2020,12/12/2020,Kentucky,Male,1-4 years,0,23,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Kentucky,Male,5-14 years,0,38,0,0,0,0,
12/16/2020,02/01/2020,12/12/2020,Kentucky,Male,15-24 years,0,353,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
