"code","date","cumulative_cases","cumulative_deaths","daily_cases","daily_deaths"
"HI",2020-02-23,0,0,0,0
"HI",2020-02-24,0,0,0,0
"HI",2020-02-25,0,0,0,0
"HI",2020-02-26,0,0,0,0
"HI",2020-02-27,0,0,0,0
"HI",2020-02-28,0,0,0,0
"HI",2020-02-29,0,0,0,0
"HI",2020-03-01,0,0,0,0
"HI",2020-03-02,0,0,0,0
"HI",2020-03-03,0,0,0,0
"HI",2020-03-04,0,0,0,0
"HI",2020-03-05,0,0,0,0
"HI",2020-03-06,0,0,0,0
"HI",2020-03-07,1,0,1,0
"HI",2020-03-08,1,0,0,0
"HI",2020-03-09,2,0,1,0
"HI",2020-03-10,2,0,0,0
"HI",2020-03-11,2,0,0,0
"HI",2020-03-12,2,0,0,0
"HI",2020-03-13,2,0,0,0
"HI",2020-03-14,4,0,2,0
"HI",2020-03-15,6,0,2,0
"HI",2020-03-16,7,0,1,0
"HI",2020-03-17,10,0,3,0
"HI",2020-03-18,14,0,4,0
"HI",2020-03-19,16,0,2,0
"HI",2020-03-20,26,0,10,0
"HI",2020-03-21,37,0,11,0
"HI",2020-03-22,53,0,16,0
"HI",2020-03-23,56,0,3,0
"HI",2020-03-24,90,1,34,1
"HI",2020-03-25,91,1,1,0
"HI",2020-03-26,95,1,4,0
"HI",2020-03-27,106,1,11,0
"HI",2020-03-28,149,1,43,0
"HI",2020-03-29,149,1,0,0
"HI",2020-03-30,175,1,26,0
"HI",2020-03-31,204,1,29,0
"HI",2020-04-01,224,1,20,0
"HI",2020-04-02,256,1,32,0
"HI",2020-04-03,319,3,63,2
"HI",2020-04-04,351,3,32,0
"HI",2020-04-05,371,4,20,1
"HI",2020-04-06,387,5,16,1
"HI",2020-04-07,410,5,23,0
"HI",2020-04-08,410,5,0,0
"HI",2020-04-09,442,6,32,1
"HI",2020-04-10,442,6,0,0
"HI",2020-04-11,465,8,23,2
"HI",2020-04-12,499,9,34,1
"HI",2020-04-13,504,9,5,0
"HI",2020-04-14,511,9,7,0
"HI",2020-04-15,524,9,13,0
"HI",2020-04-16,530,9,6,0
"HI",2020-04-17,541,9,11,0
"HI",2020-04-18,574,9,33,0
"HI",2020-04-19,580,10,6,1
"HI",2020-04-20,584,10,4,0
"HI",2020-04-21,586,10,2,0
"HI",2020-04-22,592,12,6,2
"HI",2020-04-23,596,12,4,0
"HI",2020-04-24,601,13,5,1
"HI",2020-04-25,605,13,4,0
"HI",2020-04-26,606,14,1,1
"HI",2020-04-27,607,16,1,2
"HI",2020-04-28,609,16,2,0
"HI",2020-04-29,613,16,4,0
"HI",2020-04-30,618,16,5,0
"HI",2020-05-01,619,16,1,0
"HI",2020-05-02,620,16,1,0
"HI",2020-05-03,620,17,0,1
"HI",2020-05-04,621,17,1,0
"HI",2020-05-05,625,17,4,0
"HI",2020-05-06,626,17,1,0
"HI",2020-05-07,629,17,3,0
"HI",2020-05-08,629,17,0,0
"HI",2020-05-09,631,17,2,0
"HI",2020-05-10,632,17,1,0
"HI",2020-05-11,634,17,2,0
"HI",2020-05-12,635,17,1,0
"HI",2020-05-13,638,17,3,0
"HI",2020-05-14,638,17,0,0
"HI",2020-05-15,638,17,0,0
"HI",2020-05-16,639,17,1,0
"HI",2020-05-17,640,17,1,0
"HI",2020-05-18,640,17,0,0
"HI",2020-05-19,641,17,1,0
"HI",2020-05-20,643,17,2,0
"HI",2020-05-21,647,17,4,0
"HI",2020-05-22,647,17,0,0
"HI",2020-05-23,647,17,0,0
"HI",2020-05-24,647,17,0,0
"HI",2020-05-25,647,17,0,0
"HI",2020-05-26,647,17,0,0
"IA",2020-01-01,0,0,0,0
"IA",2020-01-02,0,0,0,0
"IA",2020-01-03,0,0,0,0
"IA",2020-01-04,0,0,0,0
"IA",2020-01-05,0,0,0,0
"IA",2020-01-06,0,0,0,0
"IA",2020-01-07,0,0,0,0
"IA",2020-01-08,0,0,0,0
"IA",2020-01-09,0,0,0,0
"IA",2020-01-10,0,0,0,0
"IA",2020-01-11,0,0,0,0
"IA",2020-01-12,0,0,0,0
"IA",2020-01-13,0,0,0,0
"IA",2020-01-14,0,0,0,0
"IA",2020-01-15,0,0,0,0
"IA",2020-01-16,0,0,0,0
"IA",2020-01-17,0,0,0,0
"IA",2020-01-18,0,0,0,0
"IA",2020-01-19,0,0,0,0
"IA",2020-01-20,0,0,0,0
"IA",2020-01-21,0,0,0,0
"IA",2020-01-22,0,0,0,0
"IA",2020-01-23,0,0,0,0
"IA",2020-01-24,0,0,0,0
"IA",2020-01-25,0,0,0,0
"IA",2020-01-26,0,0,0,0
"IA",2020-01-27,0,0,0,0
"IA",2020-01-28,0,0,0,0
"IA",2020-01-29,0,0,0,0
"IA",2020-01-30,0,0,0,0
"IA",2020-01-31,0,0,0,0
"IA",2020-02-01,0,0,0,0
"IA",2020-02-02,0,0,0,0
"IA",2020-02-03,0,0,0,0
"IA",2020-02-04,0,0,0,0
"IA",2020-02-05,0,0,0,0
"IA",2020-02-06,0,0,0,0
"IA",2020-02-07,0,0,0,0
"IA",2020-02-08,0,0,0,0
"IA",2020-02-09,0,0,0,0
"IA",2020-02-10,0,0,0,0
"IA",2020-02-11,0,0,0,0
"IA",2020-02-12,0,0,0,0
"IA",2020-02-13,0,0,0,0
"IA",2020-02-14,0,0,0,0
"IA",2020-02-15,0,0,0,0
"IA",2020-02-16,0,0,0,0
"IA",2020-02-17,0,0,0,0
"IA",2020-02-18,0,0,0,0
"IA",2020-02-19,0,0,0,0
"IA",2020-02-20,0,0,0,0
"IA",2020-02-21,0,0,0,0
"IA",2020-02-22,0,0,0,0
"IA",2020-02-23,0,0,0,0
"IA",2020-02-24,0,0,0,0
"IA",2020-02-25,0,0,0,0
"IA",2020-02-26,0,0,0,0
"IA",2020-02-27,0,0,0,0
"IA",2020-02-28,0,0,0,0
"IA",2020-02-29,0,0,0,0
"IA",2020-03-01,0,0,0,0
"IA",2020-03-02,0,0,0,0
"IA",2020-03-03,0,0,0,0
"IA",2020-03-04,0,0,0,0
"IA",2020-03-05,0,0,0,0
"IA",2020-03-06,0,0,0,0
"IA",2020-03-07,0,0,0,0
"IA",2020-03-08,0,0,0,0
"IA",2020-03-09,3,0,3,0
"IA",2020-03-10,8,0,5,0
"IA",2020-03-11,13,0,5,0
"IA",2020-03-12,16,0,3,0
"IA",2020-03-13,17,0,1,0
"IA",2020-03-14,17,0,0,0
"IA",2020-03-15,18,0,1,0
"IA",2020-03-16,23,0,5,0
"IA",2020-03-17,23,0,0,0
"IA",2020-03-18,29,0,6,0
"IA",2020-03-19,44,0,15,0
"IA",2020-03-20,45,0,1,0
"IA",2020-03-21,68,0,23,0
"IA",2020-03-22,90,0,22,0
"IA",2020-03-23,105,0,15,0
"IA",2020-03-24,124,0,19,0
"IA",2020-03-25,146,1,22,1
"IA",2020-03-26,179,1,33,0
"IA",2020-03-27,235,3,56,2
"IA",2020-03-28,298,3,63,0
"IA",2020-03-29,336,4,38,1
"IA",2020-03-30,424,6,88,2
"IA",2020-03-31,497,7,73,1
"IA",2020-04-01,547,9,50,2
"IA",2020-04-02,614,11,67,2
"IA",2020-04-03,699,11,85,0
"IA",2020-04-04,787,14,88,3
"IA",2020-04-05,869,18,82,4
"IA",2020-04-06,946,25,77,7
"IA",2020-04-07,1046,25,100,0
"IA",2020-04-08,1145,27,99,2
"IA",2020-04-09,1270,29,125,2
"IA",2020-04-10,1388,31,118,2
"IA",2020-04-11,1510,34,122,3
"IA",2020-04-12,1587,41,77,7
"IA",2020-04-13,1710,41,123,0
"IA",2020-04-14,1899,49,189,8
"IA",2020-04-15,1995,53,96,4
"IA",2020-04-16,2141,60,146,7
"IA",2020-04-17,2332,64,191,4
"IA",2020-04-18,2513,74,181,10
"IA",2020-04-19,2902,75,389,1
"IA",2020-04-20,3159,79,257,4
"IA",2020-04-21,3641,83,482,4
"IA",2020-04-22,3748,90,107,7
"IA",2020-04-23,3924,96,176,6
"IA",2020-04-24,4445,107,521,11
"IA",2020-04-25,5092,112,647,5
"IA",2020-04-26,5476,118,384,6
"IA",2020-04-27,5868,127,392,9
"IA",2020-04-28,6376,136,508,9
"IA",2020-04-29,6843,148,467,12
"IA",2020-04-30,7145,162,302,14
"IA",2020-05-01,7884,170,739,8
"IA",2020-05-02,8643,175,759,5
"IA",2020-05-03,9175,184,532,9
"IA",2020-05-04,9703,188,528,4
"IA",2020-05-05,10111,207,408,19
"IA",2020-05-06,10404,219,293,12
"IA",2020-05-07,11059,231,655,12
"IA",2020-05-08,11457,243,398,12
"IA",2020-05-09,11671,252,214,9
"IA",2020-05-10,11959,265,288,13
"IA",2020-05-11,12373,271,414,6
"IA",2020-05-12,12912,289,539,18
"IA",2020-05-13,13289,306,377,17
"IA",2020-05-14,13675,318,386,12
"IA",2020-05-15,14049,336,374,18
"IA",2020-05-16,14328,346,279,10
"IA",2020-05-17,14651,351,323,5
"IA",2020-05-18,14955,355,304,4
"IA",2020-05-19,15296,367,341,12
"IA",2020-05-20,15620,393,324,26
"IA",2020-05-21,16170,410,550,17
"IA",2020-05-22,16492,424,322,14
"IA",2020-05-23,16898,446,406,22
"IA",2020-05-24,17251,456,353,10
"IA",2020-05-25,17557,456,306,0
"IA",2020-05-26,17703,477,146,21
"ID",2020-01-01,0,0,0,0
"ID",2020-01-02,0,0,0,0
"ID",2020-01-03,0,0,0,0
"ID",2020-01-04,0,0,0,0
"ID",2020-01-05,0,0,0,0
"ID",2020-01-06,0,0,0,0
"ID",2020-01-07,0,0,0,0
"ID",2020-01-08,0,0,0,0
"ID",2020-01-09,0,0,0,0
"ID",2020-01-10,0,0,0,0
"ID",2020-01-11,0,0,0,0
"ID",2020-01-12,0,0,0,0
"ID",2020-01-13,0,0,0,0
"ID",2020-01-14,0,0,0,0
"ID",2020-01-15,0,0,0,0
"ID",2020-01-16,0,0,0,0
"ID",2020-01-17,0,0,0,0
"ID",2020-01-18,0,0,0,0
"ID",2020-01-19,0,0,0,0
"ID",2020-01-20,0,0,0,0
"ID",2020-01-21,0,0,0,0
"ID",2020-01-22,0,0,0,0
"ID",2020-01-23,0,0,0,0
"ID",2020-01-24,0,0,0,0
"ID",2020-01-25,0,0,0,0
"ID",2020-01-26,0,0,0,0
"ID",2020-01-27,0,0,0,0
"ID",2020-01-28,0,0,0,0
"ID",2020-01-29,0,0,0,0
"ID",2020-01-30,0,0,0,0
"ID",2020-01-31,0,0,0,0
"ID",2020-02-01,0,0,0,0
"ID",2020-02-02,0,0,0,0
"ID",2020-02-03,0,0,0,0
"ID",2020-02-04,0,0,0,0
"ID",2020-02-05,0,0,0,0
"ID",2020-02-06,0,0,0,0
"ID",2020-02-07,0,0,0,0
"ID",2020-02-08,0,0,0,0
"ID",2020-02-09,0,0,0,0
"ID",2020-02-10,0,0,0,0
"ID",2020-02-11,0,0,0,0
"ID",2020-02-12,0,0,0,0
"ID",2020-02-13,0,0,0,0
"ID",2020-02-14,0,0,0,0
"ID",2020-02-15,0,0,0,0
"ID",2020-02-16,0,0,0,0
"ID",2020-02-17,0,0,0,0
"ID",2020-02-18,0,0,0,0
"ID",2020-02-19,0,0,0,0
"ID",2020-02-20,0,0,0,0
"ID",2020-02-21,0,0,0,0
"ID",2020-02-22,0,0,0,0
"ID",2020-02-23,0,0,0,0
"ID",2020-02-24,0,0,0,0
"ID",2020-02-25,0,0,0,0
"ID",2020-02-26,0,0,0,0
"ID",2020-02-27,0,0,0,0
"ID",2020-02-28,0,0,0,0
"ID",2020-02-29,0,0,0,0
"ID",2020-03-01,0,0,0,0
"ID",2020-03-02,0,0,0,0
"ID",2020-03-03,0,0,0,0
"ID",2020-03-04,0,0,0,0
"ID",2020-03-05,0,0,0,0
"ID",2020-03-06,0,0,0,0
"ID",2020-03-07,0,0,0,0
"ID",2020-03-08,0,0,0,0
"ID",2020-03-09,0,0,0,0
"ID",2020-03-10,0,0,0,0
"ID",2020-03-11,0,0,0,0
"ID",2020-03-12,0,0,0,0
"ID",2020-03-13,1,0,1,0
"ID",2020-03-14,2,0,1,0
"ID",2020-03-15,5,0,3,0
"ID",2020-03-16,5,0,0,0
"ID",2020-03-17,8,0,3,0
"ID",2020-03-18,9,0,1,0
"ID",2020-03-19,11,0,2,0
"ID",2020-03-20,23,0,12,0
"ID",2020-03-21,36,0,13,0
"ID",2020-03-22,42,0,6,0
"ID",2020-03-23,68,0,26,0
"ID",2020-03-24,81,0,13,0
"ID",2020-03-25,91,0,10,0
"ID",2020-03-26,146,3,55,3
"ID",2020-03-27,205,3,59,0
"ID",2020-03-28,234,4,29,1
"ID",2020-03-29,281,5,47,1
"ID",2020-03-30,340,6,59,1
"ID",2020-03-31,515,8,175,2
"ID",2020-04-01,566,9,51,1
"ID",2020-04-02,776,9,210,0
"ID",2020-04-03,891,9,115,0
"ID",2020-04-04,1022,10,131,1
"ID",2020-04-05,1078,10,56,0
"ID",2020-04-06,1101,10,23,0
"ID",2020-04-07,1170,13,69,3
"ID",2020-04-08,1210,15,40,2
"ID",2020-04-09,1232,18,22,3
"ID",2020-04-10,1354,24,122,6
"ID",2020-04-11,1396,25,42,1
"ID",2020-04-12,1407,27,11,2
"ID",2020-04-13,1426,27,19,0
"ID",2020-04-14,1464,33,38,6
"ID",2020-04-15,1473,39,9,6
"ID",2020-04-16,1587,41,114,2
"ID",2020-04-17,1609,41,22,0
"ID",2020-04-18,1655,43,46,2
"ID",2020-04-19,1668,44,13,1
"ID",2020-04-20,1672,45,4,1
"ID",2020-04-21,1736,48,64,3
"ID",2020-04-22,1766,51,30,3
"ID",2020-04-23,1836,54,70,3
"ID",2020-04-24,1870,54,34,0
"ID",2020-04-25,1887,56,17,2
"ID",2020-04-26,1897,56,10,0
"ID",2020-04-27,1897,56,0,0
"ID",2020-04-28,1952,60,55,4
"ID",2020-04-29,1952,60,0,0
"ID",2020-04-30,1984,60,32,0
"ID",2020-05-01,2015,63,31,3
"ID",2020-05-02,2061,64,46,1
"ID",2020-05-03,2061,64,0,0
"ID",2020-05-04,2106,64,45,0
"ID",2020-05-05,2127,65,21,1
"ID",2020-05-06,2158,66,31,1
"ID",2020-05-07,2178,67,20,1
"ID",2020-05-08,2178,67,0,0
"ID",2020-05-09,2205,67,27,0
"ID",2020-05-10,2230,67,25,0
"ID",2020-05-11,2260,70,30,3
"ID",2020-05-12,2293,70,33,0
"ID",2020-05-13,2293,70,0,0
"ID",2020-05-14,2351,72,58,2
"ID",2020-05-15,2351,72,0,0
"ID",2020-05-16,2419,73,68,1
"ID",2020-05-17,2419,73,0,0
"ID",2020-05-18,2455,74,36,1
"ID",2020-05-19,2455,74,0,0
"ID",2020-05-20,2506,77,51,3
"ID",2020-05-21,2506,77,0,0
"ID",2020-05-22,2595,79,89,2
"ID",2020-05-23,2595,79,0,0
"ID",2020-05-24,2626,79,31,0
"ID",2020-05-25,2626,79,0,0
"ID",2020-05-26,2626,79,0,0
"IL",2020-01-01,0,0,0,0
"IL",2020-01-02,0,0,0,0
"IL",2020-01-03,0,0,0,0
"IL",2020-01-04,0,0,0,0
"IL",2020-01-05,0,0,0,0
"IL",2020-01-06,0,0,0,0
"IL",2020-01-07,0,0,0,0
"IL",2020-01-08,0,0,0,0
"IL",2020-01-09,0,0,0,0
"IL",2020-01-10,0,0,0,0
"IL",2020-01-11,0,0,0,0
"IL",2020-01-12,0,0,0,0
"IL",2020-01-13,0,0,0,0
"IL",2020-01-14,0,0,0,0
"IL",2020-01-15,0,0,0,0
"IL",2020-01-16,0,0,0,0
"IL",2020-01-17,0,0,0,0
"IL",2020-01-18,0,0,0,0
"IL",2020-01-19,0,0,0,0
"IL",2020-01-20,0,0,0,0
"IL",2020-01-21,0,0,0,0
"IL",2020-01-22,0,0,0,0
"IL",2020-01-23,0,0,0,0
"IL",2020-01-24,1,0,1,0
"IL",2020-01-25,1,0,0,0
"IL",2020-01-26,1,0,0,0
"IL",2020-01-27,1,0,0,0
"IL",2020-01-28,1,0,0,0
"IL",2020-01-29,1,0,0,0
"IL",2020-01-30,1,0,0,0
"IL",2020-01-31,2,0,1,0
"IL",2020-02-01,2,0,0,0
"IL",2020-02-02,2,0,0,0
"IL",2020-02-03,2,0,0,0
"IL",2020-02-04,2,0,0,0
"IL",2020-02-05,2,0,0,0
"IL",2020-02-06,2,0,0,0
"IL",2020-02-07,2,0,0,0
"IL",2020-02-08,2,0,0,0
"IL",2020-02-09,2,0,0,0
"IL",2020-02-10,2,0,0,0
"IL",2020-02-11,2,0,0,0
"IL",2020-02-12,2,0,0,0
"IL",2020-02-13,2,0,0,0
"IL",2020-02-14,2,0,0,0
"IL",2020-02-15,2,0,0,0
"IL",2020-02-16,2,0,0,0
"IL",2020-02-17,2,0,0,0
"IL",2020-02-18,2,0,0,0
"IL",2020-02-19,2,0,0,0
"IL",2020-02-20,2,0,0,0
"IL",2020-02-21,2,0,0,0
"IL",2020-02-22,2,0,0,0
"IL",2020-02-23,2,0,0,0
"IL",2020-02-24,2,0,0,0
"IL",2020-02-25,2,0,0,0
"IL",2020-02-26,2,0,0,0
"IL",2020-02-27,2,0,0,0
"IL",2020-02-28,2,0,0,0
"IL",2020-02-29,2,0,0,0
"IL",2020-03-01,3,0,1,0
"IL",2020-03-02,4,0,1,0
"IL",2020-03-03,4,0,0,0
"IL",2020-03-04,4,0,0,0
"IL",2020-03-05,5,0,1,0
"IL",2020-03-06,5,0,0,0
"IL",2020-03-07,6,0,1,0
"IL",2020-03-08,7,0,1,0
"IL",2020-03-09,7,0,0,0
"IL",2020-03-10,12,0,5,0
"IL",2020-03-11,25,0,13,0
"IL",2020-03-12,32,0,7,0
"IL",2020-03-13,46,0,14,0
"IL",2020-03-14,64,0,18,0
"IL",2020-03-15,93,0,29,0
"IL",2020-03-16,105,0,12,0
"IL",2020-03-17,161,1,56,1
"IL",2020-03-18,162,1,1,0
"IL",2020-03-19,422,4,260,3
"IL",2020-03-20,585,5,163,1
"IL",2020-03-21,753,6,168,1
"IL",2020-03-22,1049,9,296,3
"IL",2020-03-23,1285,12,236,3
"IL",2020-03-24,1537,16,252,4
"IL",2020-03-25,1865,19,328,3
"IL",2020-03-26,2538,26,673,7
"IL",2020-03-27,3024,34,486,8
"IL",2020-03-28,3491,47,467,13
"IL",2020-03-29,4596,66,1105,19
"IL",2020-03-30,5056,73,460,7
"IL",2020-03-31,5994,99,938,26
"IL",2020-04-01,6980,141,986,42
"IL",2020-04-02,7695,163,715,22
"IL",2020-04-03,8904,210,1209,47
"IL",2020-04-04,10357,244,1453,34
"IL",2020-04-05,11259,274,902,30
"IL",2020-04-06,12262,307,1003,33
"IL",2020-04-07,12271,308,9,1
"IL",2020-04-08,15078,462,2807,154
"IL",2020-04-09,15079,462,1,0
"IL",2020-04-10,17887,597,2808,135
"IL",2020-04-11,19180,677,1293,80
"IL",2020-04-12,20852,720,1672,43
"IL",2020-04-13,22025,798,1173,78
"IL",2020-04-14,23248,868,1223,70
"IL",2020-04-15,24593,949,1345,81
"IL",2020-04-16,25734,1072,1141,123
"IL",2020-04-17,27578,1132,1844,60
"IL",2020-04-18,29160,1259,1582,127
"IL",2020-04-19,30357,1290,1197,31
"IL",2020-04-20,31513,1349,1156,59
"IL",2020-04-21,33059,1468,1546,119
"IL",2020-04-22,35107,1565,2048,97
"IL",2020-04-23,36937,1688,1830,123
"IL",2020-04-24,39658,1795,2721,107
"IL",2020-04-25,41777,1875,2119,80
"IL",2020-04-26,43903,1933,2126,58
"IL",2020-04-27,45883,1983,1980,50
"IL",2020-04-28,48102,2125,2219,142
"IL",2020-04-29,50358,2215,2256,90
"IL",2020-04-30,52918,2355,2560,140
"IL",2020-05-01,56055,2457,3137,102
"IL",2020-05-02,58505,2559,2450,102
"IL",2020-05-03,61499,2618,2994,59
"IL",2020-05-04,63777,2659,2278,41
"IL",2020-05-05,65889,2834,2112,175
"IL",2020-05-06,68232,2974,2343,140
"IL",2020-05-07,70871,3111,2639,137
"IL",2020-05-08,73760,3241,2889,130
"IL",2020-05-09,76085,3349,2325,108
"IL",2020-05-10,77741,3406,1656,57
"IL",2020-05-11,79007,3459,1266,53
"IL",2020-05-12,83021,3601,4014,142
"IL",2020-05-13,84694,3792,1673,191
"IL",2020-05-14,87937,3928,3243,136
"IL",2020-05-15,90369,4059,2432,131
"IL",2020-05-16,92457,4129,2088,70
"IL",2020-05-17,94191,4177,1734,48
"IL",2020-05-18,96485,4234,2294,57
"IL",2020-05-19,98030,4379,1545,145
"IL",2020-05-20,100418,4525,2388,146
"IL",2020-05-21,102688,4607,2270,82
"IL",2020-05-22,105444,4715,2756,108
"IL",2020-05-23,107796,4790,2352,75
"IL",2020-05-24,110304,4856,2508,66
"IL",2020-05-25,112017,4885,1713,29
"IL",2020-05-26,113195,4923,1178,38
"IN",2020-01-01,0,0,0,0
"IN",2020-01-02,0,0,0,0
"IN",2020-01-03,0,0,0,0
"IN",2020-01-04,0,0,0,0
"IN",2020-01-05,0,0,0,0
"IN",2020-01-06,0,0,0,0
"IN",2020-01-07,0,0,0,0
"IN",2020-01-08,0,0,0,0
"IN",2020-01-09,0,0,0,0
"IN",2020-01-10,0,0,0,0
"IN",2020-01-11,0,0,0,0
"IN",2020-01-12,0,0,0,0
"IN",2020-01-13,0,0,0,0
"IN",2020-01-14,0,0,0,0
"IN",2020-01-15,0,0,0,0
"IN",2020-01-16,0,0,0,0
"IN",2020-01-17,0,0,0,0
"IN",2020-01-18,0,0,0,0
"IN",2020-01-19,0,0,0,0
"IN",2020-01-20,0,0,0,0
"IN",2020-01-21,0,0,0,0
"IN",2020-01-22,0,0,0,0
"IN",2020-01-23,0,0,0,0
"IN",2020-01-24,0,0,0,0
"IN",2020-01-25,0,0,0,0
"IN",2020-01-26,0,0,0,0
"IN",2020-01-27,0,0,0,0
"IN",2020-01-28,0,0,0,0
"IN",2020-01-29,0,0,0,0
"IN",2020-01-30,0,0,0,0
"IN",2020-01-31,0,0,0,0
"IN",2020-02-01,0,0,0,0
"IN",2020-02-02,0,0,0,0
"IN",2020-02-03,0,0,0,0
"IN",2020-02-04,0,0,0,0
"IN",2020-02-05,0,0,0,0
"IN",2020-02-06,0,0,0,0
"IN",2020-02-07,0,0,0,0
"IN",2020-02-08,0,0,0,0
"IN",2020-02-09,0,0,0,0
"IN",2020-02-10,0,0,0,0
"IN",2020-02-11,0,0,0,0
"IN",2020-02-12,0,0,0,0
"IN",2020-02-13,0,0,0,0
"IN",2020-02-14,0,0,0,0
"IN",2020-02-15,0,0,0,0
"IN",2020-02-16,0,0,0,0
"IN",2020-02-17,0,0,0,0
"IN",2020-02-18,0,0,0,0
"IN",2020-02-19,0,0,0,0
"IN",2020-02-20,0,0,0,0
"IN",2020-02-21,0,0,0,0
"IN",2020-02-22,0,0,0,0
"IN",2020-02-23,0,0,0,0
"IN",2020-02-24,0,0,0,0
"IN",2020-02-25,0,0,0,0
"IN",2020-02-26,0,0,0,0
"IN",2020-02-27,0,0,0,0
"IN",2020-02-28,0,0,0,0
"IN",2020-02-29,0,0,0,0
"IN",2020-03-01,0,0,0,0
"IN",2020-03-02,0,0,0,0
"IN",2020-03-03,0,0,0,0
"IN",2020-03-04,0,0,0,0
"IN",2020-03-05,0,0,0,0
"IN",2020-03-06,1,0,1,0
"IN",2020-03-07,1,0,0,0
"IN",2020-03-08,2,0,1,0
"IN",2020-03-09,3,0,1,0
"IN",2020-03-10,6,0,3,0
"IN",2020-03-11,11,0,5,0
"IN",2020-03-12,13,0,2,0
"IN",2020-03-13,13,0,0,0
"IN",2020-03-14,16,0,3,0
"IN",2020-03-15,20,0,4,0
"IN",2020-03-16,25,1,5,1
"IN",2020-03-17,30,2,5,1
"IN",2020-03-18,39,2,9,0
"IN",2020-03-19,60,2,21,0
"IN",2020-03-20,86,2,26,0
"IN",2020-03-21,128,4,42,2
"IN",2020-03-22,204,6,76,2
"IN",2020-03-23,270,7,66,1
"IN",2020-03-24,368,12,98,5
"IN",2020-03-25,477,14,109,2
"IN",2020-03-26,645,17,168,3
"IN",2020-03-27,979,25,334,8
"IN",2020-03-28,1233,31,254,6
"IN",2020-03-29,1513,32,280,1
"IN",2020-03-30,1786,35,273,3
"IN",2020-03-31,2158,49,372,14
"IN",2020-04-01,2564,65,406,16
"IN",2020-04-02,3038,78,474,13
"IN",2020-04-03,3437,102,399,24
"IN",2020-04-04,3953,116,516,14
"IN",2020-04-05,4411,127,458,11
"IN",2020-04-06,4956,143,545,16
"IN",2020-04-07,5510,173,554,30
"IN",2020-04-08,5943,203,433,30
"IN",2020-04-09,6351,245,408,42
"IN",2020-04-10,6907,300,556,55
"IN",2020-04-11,7435,330,528,30
"IN",2020-04-12,7928,343,493,13
"IN",2020-04-13,8359,350,431,7
"IN",2020-04-14,8527,387,168,37
"IN",2020-04-15,8960,436,433,49
"IN",2020-04-16,9542,477,582,41
"IN",2020-04-17,10154,522,612,45
"IN",2020-04-18,10641,545,487,23
"IN",2020-04-19,11211,562,570,17
"IN",2020-04-20,11688,577,477,15
"IN",2020-04-21,12097,635,409,58
"IN",2020-04-22,12438,666,341,31
"IN",2020-04-23,13039,706,601,40
"IN",2020-04-24,13681,741,642,35
"IN",2020-04-25,14399,786,718,45
"IN",2020-04-26,15012,813,613,27
"IN",2020-04-27,15961,844,949,31
"IN",2020-04-28,16588,901,627,57
"IN",2020-04-29,17182,964,594,63
"IN",2020-04-30,17835,1114,653,150
"IN",2020-05-01,18630,1175,795,61
"IN",2020-05-02,19295,1175,665,0
"IN",2020-05-03,19933,1175,638,0
"IN",2020-05-04,20507,1175,574,0
"IN",2020-05-05,21033,1211,526,36
"IN",2020-05-06,21870,1377,837,166
"IN",2020-05-07,22503,1414,633,37
"IN",2020-05-08,23146,1447,643,33
"IN",2020-05-09,23732,1490,586,43
"IN",2020-05-10,24126,1508,394,18
"IN",2020-05-11,24627,1540,501,32
"IN",2020-05-12,25127,1578,500,38
"IN",2020-05-13,25473,1619,346,41
"IN",2020-05-14,26053,1646,580,27
"IN",2020-05-15,26656,1691,603,45
"IN",2020-05-16,27280,1741,624,50
"IN",2020-05-17,27778,1751,498,10
"IN",2020-05-18,28255,1765,477,14
"IN",2020-05-19,28705,1824,450,59
"IN",2020-05-20,29274,1864,569,40
"IN",2020-05-21,29936,1913,662,49
"IN",2020-05-22,30409,1941,473,28
"IN",2020-05-23,30901,1964,492,23
"IN",2020-05-24,31376,1976,475,12
"IN",2020-05-25,31715,1984,339,8
"IN",2020-05-26,32078,2004,363,20
"KS",2020-01-01,0,0,0,0
"KS",2020-01-02,0,0,0,0
"KS",2020-01-03,0,0,0,0
"KS",2020-01-04,0,0,0,0
"KS",2020-01-05,0,0,0,0
"KS",2020-01-06,0,0,0,0
"KS",2020-01-07,0,0,0,0
"KS",2020-01-08,0,0,0,0
"KS",2020-01-09,0,0,0,0
"KS",2020-01-10,0,0,0,0
"KS",2020-01-11,0,0,0,0
"KS",2020-01-12,0,0,0,0
"KS",2020-01-13,0,0,0,0
"KS",2020-01-14,0,0,0,0
"KS",2020-01-15,0,0,0,0
"KS",2020-01-16,0,0,0,0
"KS",2020-01-17,0,0,0,0
"KS",2020-01-18,0,0,0,0
"KS",2020-01-19,0,0,0,0
"KS",2020-01-20,0,0,0,0
"KS",2020-01-21,0,0,0,0
"KS",2020-01-22,0,0,0,0
"KS",2020-01-23,0,0,0,0
"KS",2020-01-24,0,0,0,0
"KS",2020-01-25,0,0,0,0
"KS",2020-01-26,0,0,0,0
"KS",2020-01-27,0,0,0,0
"KS",2020-01-28,0,0,0,0
"KS",2020-01-29,0,0,0,0
"KS",2020-01-30,0,0,0,0
"KS",2020-01-31,0,0,0,0
"KS",2020-02-01,0,0,0,0
"KS",2020-02-02,0,0,0,0
"KS",2020-02-03,0,0,0,0
