Data as of,Start Date,End Date,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
02/17/2021,01/01/2020,02/13/2021,Connecticut,Male,1-4 years,0,11,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Male,5-14 years,0,19,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Male,15-24 years,,197,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Male,18-29 years,,400,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Male,25-34 years,12,528,,,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Male,30-49 years,85,1409,42,13,0,114,
02/17/2021,01/01/2020,02/13/2021,Connecticut,Male,35-44 years,31,650,19,,0,44,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Male,45-54 years,123,1221,59,31,,153,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Male,50-64 years,436,3429,225,126,,544,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Male,55-64 years,359,2668,184,102,,448,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Male,65-74 years,679,3661,388,220,14,858,
02/17/2021,01/01/2020,02/13/2021,Connecticut,Male,75-84 years,900,4610,462,258,11,1115,
02/17/2021,01/01/2020,02/13/2021,Connecticut,Male,85 years and over,1102,5550,621,314,10,1419,
02/17/2021,01/01/2020,02/13/2021,Connecticut,Female,All Ages,3412,19289,1590,809,46,4239,
02/17/2021,01/01/2020,02/13/2021,Connecticut,Female,Under 1 year,,52,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Female,0-17 years,,88,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Female,1-4 years,0,10,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Female,5-14 years,0,13,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Female,15-24 years,,69,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Female,18-29 years,,124,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Female,25-34 years,,177,,,,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Female,30-49 years,43,685,24,,,63,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Female,35-44 years,14,323,10,0,0,24,
02/17/2021,01/01/2020,02/13/2021,Connecticut,Female,45-54 years,49,634,34,15,,73,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Female,50-64 years,220,1961,140,61,10,309,
02/17/2021,01/01/2020,02/13/2021,Connecticut,Female,55-64 years,193,1580,117,51,,266,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Female,65-74 years,457,2725,279,140,,600,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Female,75-84 years,844,4439,410,231,15,1038,
02/17/2021,01/01/2020,02/13/2021,Connecticut,Female,85 years and over,1845,9267,732,371,13,2219,
02/17/2021,01/01/2020,02/13/2021,Connecticut,Unknown,All Ages,,14,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Unknown,Under 1 year,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Connecticut,Unknown,0-17 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Connecticut,Unknown,1-4 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Connecticut,Unknown,5-14 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Connecticut,Unknown,15-24 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Connecticut,Unknown,18-29 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Connecticut,Unknown,25-34 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Connecticut,Unknown,30-49 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Unknown,35-44 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Connecticut,Unknown,45-54 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Unknown,50-64 years,,,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Unknown,55-64 years,,,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Unknown,65-74 years,,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Unknown,75-84 years,,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Connecticut,Unknown,85 years and over,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,All Sexes,All Ages,1186,11699,941,505,22,1643,
02/17/2021,01/01/2020,02/13/2021,Delaware,Male,All Ages,596,6011,478,274,,807,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Male,Under 1 year,0,32,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Delaware,Male,0-17 years,,62,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Male,1-4 years,,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Male,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Male,15-24 years,,89,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Male,18-29 years,,144,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Male,25-34 years,,187,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Male,30-49 years,14,463,12,,0,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Male,35-44 years,,199,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Male,45-54 years,22,382,23,13,0,32,
02/17/2021,01/01/2020,02/13/2021,Delaware,Male,50-64 years,86,1059,77,46,0,117,
02/17/2021,01/01/2020,02/13/2021,Delaware,Male,55-64 years,72,825,61,36,0,97,
02/17/2021,01/01/2020,02/13/2021,Delaware,Male,65-74 years,140,1332,131,73,,199,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Male,75-84 years,187,1555,149,86,,253,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Male,85 years and over,164,1396,106,63,,208,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Female,All Ages,590,5688,463,231,14,836,
02/17/2021,01/01/2020,02/13/2021,Delaware,Female,Under 1 year,0,28,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Female,0-17 years,0,48,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Female,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Female,5-14 years,0,10,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Female,15-24 years,,32,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Female,18-29 years,,45,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Female,25-34 years,,48,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Female,30-49 years,15,217,11,,,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Female,35-44 years,,116,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Female,45-54 years,24,203,18,,,34,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Female,50-64 years,67,689,65,33,,101,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Female,55-64 years,50,558,49,26,,75,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Female,65-74 years,87,1045,101,42,,150,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Female,75-84 years,152,1447,135,69,,219,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Female,85 years and over,267,2197,148,79,,341,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Delaware,Unknown,All Ages,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Delaware,Unknown,Under 1 year,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Delaware,Unknown,0-17 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Delaware,Unknown,1-4 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Delaware,Unknown,5-14 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Delaware,Unknown,15-24 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Delaware,Unknown,18-29 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Delaware,Unknown,25-34 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Delaware,Unknown,30-49 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Delaware,Unknown,35-44 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Delaware,Unknown,45-54 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Delaware,Unknown,50-64 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Delaware,Unknown,55-64 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Delaware,Unknown,65-74 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Delaware,Unknown,75-84 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Delaware,Unknown,85 years and over,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,All Sexes,All Ages,1135,7989,1446,1022,12,1571,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Male,All Ages,664,4404,822,599,,894,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Male,Under 1 year,,64,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Male,0-17 years,,109,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Male,1-4 years,0,14,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Male,5-14 years,0,14,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Male,15-24 years,0,108,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Male,18-29 years,,172,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Male,25-34 years,,196,13,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Male,30-49 years,60,530,68,52,,78,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Male,35-44 years,30,266,30,25,,36,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Male,45-54 years,70,399,81,67,,85,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Male,50-64 years,178,1162,222,161,,240,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Male,55-64 years,134,912,172,118,,189,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Male,65-74 years,186,1061,238,173,,253,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Male,75-84 years,139,774,175,126,0,188,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Male,85 years and over,96,596,107,83,,122,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Female,All Ages,471,3585,624,423,,677,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Female,Under 1 year,0,46,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Female,0-17 years,0,75,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Female,1-4 years,0,15,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Female,5-14 years,0,14,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Female,15-24 years,,22,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Female,18-29 years,,53,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Female,25-34 years,,70,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Female,30-49 years,19,241,30,19,0,30,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Female,35-44 years,,110,10,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Female,45-54 years,27,233,37,25,0,39,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Female,50-64 years,98,738,119,84,0,133,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Female,55-64 years,82,597,100,70,0,112,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Female,65-74 years,119,739,157,106,,171,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Female,75-84 years,99,707,131,88,0,142,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Female,85 years and over,132,1032,180,122,,191,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Unknown,All Ages,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Unknown,Under 1 year,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Unknown,0-17 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Unknown,1-4 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Unknown,5-14 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Unknown,15-24 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Unknown,18-29 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Unknown,25-34 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Unknown,30-49 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Unknown,35-44 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Unknown,45-54 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Unknown,50-64 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Unknown,55-64 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Unknown,65-74 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Unknown,75-84 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,District of Columbia,Unknown,85 years and over,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Florida,All Sexes,All Ages,26716,267773,29842,15817,491,41194,
02/17/2021,01/01/2020,02/13/2021,Florida,Male,All Ages,15182,143660,17098,9322,255,23193,
02/17/2021,01/01/2020,02/13/2021,Florida,Male,Under 1 year,0,710,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Florida,Male,0-17 years,,1315,22,,,29,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Florida,Male,1-4 years,0,145,,0,,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Florida,Male,5-14 years,,231,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Florida,Male,15-24 years,23,1774,33,,,51,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Florida,Male,18-29 years,58,3254,82,26,,119,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Florida,Male,25-34 years,91,3799,132,52,,177,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Florida,Male,30-49 years,597,10476,628,342,29,911,
02/17/2021,01/01/2020,02/13/2021,Florida,Male,35-44 years,266,5000,276,142,10,410,
02/17/2021,01/01/2020,02/13/2021,Florida,Male,45-54 years,691,8566,730,404,31,1046,
02/17/2021,01/01/2020,02/13/2021,Florida,Male,50-64 years,2311,25517,2562,1392,62,3540,
02/17/2021,01/01/2020,02/13/2021,Florida,Male,55-64 years,1897,20337,2103,1154,45,2890,
02/17/2021,01/01/2020,02/13/2021,Florida,Male,65-74 years,3669,30919,4167,2322,56,5564,
02/17/2021,01/01/2020,02/13/2021,Florida,Male,75-84 years,4709,37304,5223,2925,62,7064,
02/17/2021,01/01/2020,02/13/2021,Florida,Male,85 years and over,3835,34875,4414,2314,35,5966,
02/17/2021,01/01/2020,02/13/2021,Florida,Female,All Ages,11534,124096,12744,6495,236,18001,
02/17/2021,01/01/2020,02/13/2021,Florida,Female,Under 1 year,0,578,10,0,,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Florida,Female,0-17 years,,928,20,,,30,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Florida,Female,1-4 years,0,107,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Florida,Female,5-14 years,,141,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Florida,Female,15-24 years,16,640,18,,,27,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Florida,Female,18-29 years,28,1228,52,15,,66,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Florida,Female,25-34 years,58,1667,91,34,,121,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Florida,Female,30-49 years,345,5786,441,200,31,617,
02/17/2021,01/01/2020,02/13/2021,Florida,Female,35-44 years,148,2778,201,80,13,282,
02/17/2021,01/01/2020,02/13/2021,Florida,Female,45-54 years,373,5141,461,214,21,640,
02/17/2021,01/01/2020,02/13/2021,Florida,Female,50-64 years,1275,15635,1633,750,43,2198,
02/17/2021,01/01/2020,02/13/2021,Florida,Female,55-64 years,1055,12525,1358,630,34,1815,
02/17/2021,01/01/2020,02/13/2021,Florida,Female,65-74 years,2190,21116,2540,1308,52,3472,
02/17/2021,01/01/2020,02/13/2021,Florida,Female,75-84 years,3384,31089,3680,1989,51,5123,
02/17/2021,01/01/2020,02/13/2021,Florida,Female,85 years and over,4306,48314,4378,2231,51,6495,
02/17/2021,01/01/2020,02/13/2021,Florida,Unknown,All Ages,0,17,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Florida,Unknown,Under 1 year,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Florida,Unknown,0-17 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Florida,Unknown,1-4 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Florida,Unknown,5-14 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Florida,Unknown,15-24 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Florida,Unknown,18-29 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Florida,Unknown,25-34 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Florida,Unknown,30-49 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Florida,Unknown,35-44 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Florida,Unknown,45-54 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Florida,Unknown,50-64 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Florida,Unknown,55-64 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Florida,Unknown,65-74 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Florida,Unknown,75-84 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Florida,Unknown,85 years and over,0,17,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Georgia,All Sexes,All Ages,13262,111826,11564,6800,201,18222,
02/17/2021,01/01/2020,02/13/2021,Georgia,Male,All Ages,7137,57975,6341,3790,99,9783,
02/17/2021,01/01/2020,02/13/2021,Georgia,Male,Under 1 year,,379,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Georgia,Male,0-17 years,,733,,0,,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Georgia,Male,1-4 years,,76,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Georgia,Male,5-14 years,,148,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Georgia,Male,15-24 years,17,947,17,,,32,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Georgia,Male,18-29 years,28,1621,35,,,61,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Georgia,Male,25-34 years,54,1743,44,16,,85,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Georgia,Male,30-49 years,353,5102,289,160,14,494,
02/17/2021,01/01/2020,02/13/2021,Georgia,Male,35-44 years,151,2367,126,63,,222,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
